,lat,long,actual,predicted
0,17.895,73.404,0.82105,0.18303115226402822
1,17.895,73.40899999999999,0.9263100000000001,0.18267453064589473
2,17.947,74.875,0.50876,0.28946394446103624
3,17.953,74.85600000000001,0.24559,0.2839942585042715
4,17.955,74.835,0.40349,0.27944049672889565
5,17.955,74.861,0.42103,0.28431984793742987
6,17.955,74.862,0.15787,0.2845081040198059
7,17.956,74.84899999999999,0.42103,0.2817587337758595
8,17.956,74.84899999999999,0.49121000000000004,0.2817587337758595
9,17.957,74.876,0.19296,0.2865254275326478
10,17.957,74.85300000000001,0.22804000000000002,0.28220332664552833
11,17.957,74.86,0.26313000000000003,0.2835165254806719
12,17.959,74.888,0.2105,0.2881621936254364
13,17.959,74.857,0.40349,0.2823414880218587
14,17.959,74.878,0.19296,0.2862808347975912
15,17.96,74.874,0.35086,0.2852200918973894
16,17.96,74.868,0.31577,0.2840950710863094
17,17.961,74.867,0.29822,0.28360057749501705
18,17.961,74.875,0.42103,0.2850988224556987
19,17.961,74.914,0.07014400000000001,0.29243127881981845
20,17.961,74.85300000000001,0.14032,0.28098473283542413
21,17.962,74.859,0.3684,0.2817999202341523
22,17.962,74.88,0.2105,0.285726828753064
23,17.962,74.885,0.14032,0.2866641267643132
24,17.963,74.88600000000001,0.087689,0.28654124648345175
25,17.964000000000002,74.873,0.12278,0.28380134450073957
26,17.964000000000002,74.87,0.29822,0.28324144299217124
27,17.964000000000002,74.87,0.3684,0.28324144299217124
28,17.965,74.858,0.12278,0.28070202866945604
29,17.965999999999998,74.918,0.26313000000000003,0.29160071504156726
30,17.965999999999998,74.918,0.5263,0.29160071504156726
31,17.967,74.867,0.14032,0.2817671927811648
32,17.969,74.914,0.22804000000000002,0.28990807281983494
33,17.969,74.868,0.26313000000000003,0.2813449953023006
34,17.969,74.882,0.10522999999999999,0.2839441424854743
35,17.969,74.874,0.17540999999999998,0.28245803245498263
36,17.969,74.881,0.26313000000000003,0.2837582561922757
37,17.969,74.92,0.43858,0.2910290531136874
38,17.97,74.891,0.21927,0.2853101910573954
39,17.97,74.904,0.31577,0.2877302307041924
40,17.971,74.90100000000001,0.2105,0.2868612316527677
41,17.971,74.896,0.47367,0.2859313826339066
42,17.972,74.866,0.0015456,0.2800669488692305
43,17.972,74.874,0.17540999999999998,0.2815453729524503
44,17.972,74.887,0.26313000000000003,0.2839528425284261
45,17.973,74.862,0.63157,0.2790280337282431
46,17.973,74.906,0.22804000000000002,0.28717067810265196
47,17.973,74.881,0.28068000000000004,0.28253610462141915
48,17.974,74.87899999999999,0.17540999999999998,0.28186221193868755
49,17.974,74.899,0.35086,0.28556283528926946
50,17.974,74.89399999999999,0.2105,0.28463651772443405
51,17.974,74.89699999999999,0.33331,0.2851922227892265
52,17.975,74.87,0.15787,0.2798998533516596
53,17.976,74.87100000000001,0.17540999999999998,0.27978268715893234
54,17.976,74.872,0.10522999999999999,0.2799666664818733
55,17.976,74.873,0.42103,0.28015068478880695
56,17.977,74.866,0.5789300000000001,0.2785636136730079
57,17.979,74.87100000000001,0.8771899999999999,0.2788813838219244
58,17.979,74.899,0.45611999999999997,0.2840278612676679
59,17.979,74.866,0.17540999999999998,0.27796539880765303
60,17.979,74.87899999999999,0.22804000000000002,0.280349011265476
61,17.979,74.904,0.22804000000000002,0.2849494731986775
62,17.98,74.87,0.61402,0.2783987839407721
63,17.98,74.908,0.45611999999999997,0.28537965516538977
64,17.98,74.865,0.35086,0.2774841081470747
65,17.98,74.87100000000001,0.5263,0.2785818420022583
66,17.98,74.923,0.5263,0.28814635648932524
67,17.980999999999998,74.87899999999999,0.35086,0.2797468614264862
