17.89472222,73.40111111,0.028896592
17.89472222,73.40138889,0.028221725
17.89472222,73.40222222,0.027546857
17.89472222,73.40305556,0.029571459
17.89472222,73.40333333,0.02687199
17.89472222,73.40388889,0.027546857
17.89472222,73.40416667,0.028221725
17.89472222,73.40444444,0.02687199
17.89472222,73.40472222,0.029571459
17.89472222,73.40555556,0.029571459
17.89472222,73.40694444,0.027546857
17.89472222,73.40888889,0.028221725
17.89472222,73.43388889,0.027546857
17.89472222,73.48111111,0.028221725
17.89472222,73.48222222,0.028221725
17.9125,74.90333333,0.03874352
17.91333333,74.64,0.013067886
17.92888889,75.36361111,0.035859996
17.94222222,74.88333333,0.039479739
17.94666667,74.87388889,0.032148225
17.94666667,74.87472222,0.028988619
17.94888889,74.84638889,0.040461364
17.94888889,74.84694444,0.037516488
17.94972222,74.84694444,0.038252707
17.95,74.84611111,0.040890825
17.95027778,74.84666667,0.037884598
17.95027778,74.85222222,0.041044204
17.95055556,74.84638889,0.055921961
17.95055556,74.84777778,0.056412773
17.95083333,74.84805556,0.040461364
17.95083333,74.85611111,0.056228719
17.95083333,74.87611111,0.040890825
17.95111111,74.85444444,0.031442682
17.95138889,74.85361111,0.03174944
17.95138889,74.85583333,0.031381331
17.95166667,74.84805556,0.041044204
17.95166667,74.85138889,0.038620817
17.95166667,74.85805556,0.041258934
17.95166667,74.86527778,0.037700543
17.95194444,74.85305556,0.043528943
17.95194444,74.85666667,0.047210037
17.95222222,74.85194444,0.040461364
17.9525,74.87,0.055921961
17.95277778,74.85583333,0.040768122
17.95305556,74.84972222,0.055921961
17.95305556,74.85666667,0.040768122
17.95305556,74.85722222,0.042577993
17.95333333,74.84861111,0.05629007
17.95333333,74.85611111,0.037516488
17.95333333,74.86638889,0.04107488
17.95333333,74.87583333,0.031442682
17.95444444,74.84944444,0.037516488
17.95444444,74.89638889,0.045062732
17.95472222,74.8625,0.04107488
17.95472222,74.88416667,0.044142458
17.955,74.87027778,0.042577993
17.95527778,74.83472222,0.037393785
17.95527778,74.86055556,0.040768122
17.95527778,74.86111111,0.037823246
17.95527778,74.86138889,0.041197583
17.95527778,74.86166667,0.040952176
17.95555556,74.84944444,0.037393785
17.95555556,74.85611111,0.056474125
17.95555556,74.86222222,0.037516488
17.95555556,74.86583333,0.039295684
17.95555556,74.86694444,0.038620817
17.95555556,74.87333333,0.037823246
17.95555556,74.87555556,0.037700543
17.95583333,74.87305556,0.041136231
17.95583333,74.87444444,0.038896899
17.95583333,74.8775,0.038283383
17.95611111,74.87194444,0.046964631
17.95611111,74.875,0.031442682
17.95638889,74.84944444,0.044449216
17.95638889,74.87166667,0.040584067
17.95638889,74.87555556,0.04107488
17.95666667,74.85111111,0.035553238
17.95666667,74.87583333,0.040645419
17.95722222,74.85333333,0.052731679
17.95722222,74.85472222,0.037700543
17.95722222,74.85916667,0.038252707
17.9575,74.85,0.034326206
17.9575,74.85972222,0.042577993
17.9575,74.86861111,0.037884598
17.9575,74.87472222,0.035123777
17.95777778,74.89055556,0.03524648
17.95805556,74.85,0.050584374
17.95805556,74.86611111,0.037823246
17.95805556,74.87222222,0.037700543
17.95805556,74.87833333,0.038007301
17.95833333,74.85583333,0.02941808
17.95833333,74.85972222,0.041811098
17.95861111,74.88805556,0.032056198
17.95888889,74.85722222,0.038620817
17.95888889,74.87694444,0.03954109
17.95916667,74.85388889,0.03524648
17.95916667,74.85638889,0.0496641
17.95916667,74.86527778,0.04107488
17.95916667,74.89472222,0.034326206
17.95944444,74.85055556,0.037393785
17.95944444,74.87583333,0.038252707
17.95944444,74.87777778,0.038252707
17.95972222,74.8725,0.038007301
17.95972222,74.895,0.049357342
17.95972222,75.52055556,0.038314059
17.96,74.85888889,0.042577993
17.96,74.85972222,0.038130004
17.96,74.87416667,0.037516488
17.96027778,74.8675,0.034448909
17.96027778,74.91388889,0.035553238
17.96055556,74.855,0.043528943
17.96055556,74.85888889,0.038007301
17.96055556,74.86083333,0.038252707
17.96055556,74.8625,0.040645419
17.96055556,74.86694444,0.036442836
17.96055556,74.875,0.041442989
17.96083333,74.85722222,0.053038437
17.96083333,74.86138889,0.038252707
17.96083333,74.89388889,0.035062425
17.96083333,74.90416667,0.0496641
17.96083333,74.91416667,0.0496641
17.96111111,74.85333333,0.046903279
17.96111111,74.865,0.040584067
17.96111111,74.91138889,0.03874352
17.96111111,75.09111111,0.026043744
17.96138889,74.85944444,0.041197583
17.96138889,74.86138889,0.038252707
17.96138889,74.87361111,0.041320286
17.96138889,74.87416667,0.055645879
17.96138889,74.91555556,0.052424921
17.96166667,74.8575,0.0496641
17.96166667,74.85861111,0.041166907
17.96166667,74.86194444,0.042577993
17.96166667,74.86305556,0.041166907
17.96166667,74.87972222,0.034326206
17.96166667,74.90277778,0.03524648
17.96194444,74.86361111,0.05629007
17.96194444,74.9025,0.046289763
17.96194444,74.90333333,0.041381637
17.96222222,74.85277778,0.035553238
17.96222222,74.86388889,0.042577993
17.96222222,74.86527778,0.031381331
17.96222222,74.87944444,0.041350962
17.96222222,74.88472222,0.040277309
17.96222222,74.89305556,0.030645112
17.9625,74.8575,0.044449216
17.9625,74.86583333,0.038252707
17.9625,74.87166667,0.032056198
