17.895,73.401,0.063311
17.895,73.401,0.061832
17.895,73.402,0.060354
17.895,73.403,0.064789
17.895,73.403,0.058875
17.895,73.404,0.060354
17.895,73.404,0.061832
17.895,73.404,0.058875
17.895,73.405,0.064789
17.895,73.406,0.064789
17.895,73.407,0.060354
17.895,73.409,0.061832
17.895,73.434,0.060354
17.895,73.481,0.061832
17.895,73.482,0.061832
17.913,74.903,0.084885
17.913,74.64,0.028631
17.929,75.364,0.078567
17.942,74.883,0.086498
17.947,74.874,0.070435
17.947,74.875,0.063512
17.949,74.846,0.088648
17.949,74.847,0.082196
17.95,74.847,0.083809
17.95,74.846,0.089589
17.95,74.847,0.083003
17.95,74.852,0.089925
17.951,74.846,0.12252
17.951,74.848,0.1236
17.951,74.848,0.088648
17.951,74.856,0.12319
17.951,74.876,0.089589
17.951,74.854,0.068889
17.951,74.854,0.069561
17.951,74.856,0.068755
17.952,74.848,0.089925
17.952,74.851,0.084616
17.952,74.858,0.090396
17.952,74.865,0.0826
17.952,74.853,0.095369
17.952,74.857,0.10343
17.952,74.852,0.088648
17.953,74.87,0.12252
17.953,74.856,0.089321
17.953,74.85,0.12252
17.953,74.857,0.089321
17.953,74.857,0.093286
17.953,74.849,0.12333
17.953,74.856,0.082196
17.953,74.866,0.089993
17.953,74.876,0.068889
17.954,74.849,0.082196
17.954,74.896,0.09873
17.955,74.862,0.089993
17.955,74.884,0.096713
17.955,74.87,0.093286
17.955,74.835,0.081928
17.955,74.861,0.089321
17.955,74.861,0.082868
17.955,74.861,0.090261
17.955,74.862,0.089724
17.956,74.849,0.081928
17.956,74.856,0.12373
17.956,74.862,0.082196
17.956,74.866,0.086094
17.956,74.867,0.084616
17.956,74.873,0.082868
17.956,74.876,0.0826
17.956,74.873,0.090127
17.956,74.874,0.085221
17.956,74.877,0.083877
17.956,74.872,0.1029
17.956,74.875,0.068889
17.956,74.849,0.097386
17.956,74.872,0.088917
17.956,74.876,0.089993
17.957,74.851,0.077895
17.957,74.876,0.089052
17.957,74.853,0.11553
17.957,74.855,0.0826
17.957,74.859,0.083809
17.957,74.85,0.075207
17.957,74.86,0.093286
17.957,74.869,0.083003
17.957,74.875,0.076954
17.958,74.891,0.077223
17.958,74.85,0.11083
17.958,74.866,0.082868
17.958,74.872,0.0826
17.958,74.878,0.083272
17.958,74.856,0.064453
17.958,74.86,0.091606
17.959,74.888,0.070233
17.959,74.857,0.084616
17.959,74.877,0.086632
17.959,74.854,0.077223
17.959,74.856,0.10881
17.959,74.865,0.089993
17.959,74.895,0.075207
17.959,74.851,0.081928
17.959,74.876,0.083809
17.959,74.878,0.083809
17.96,74.873,0.083272
17.96,74.895,0.10814
17.96,75.521,0.083944
17.96,74.859,0.093286
17.96,74.86,0.083541
17.96,74.874,0.082196
17.96,74.868,0.075476
17.96,74.914,0.077895
17.961,74.855,0.095369
17.961,74.859,0.083272
17.961,74.861,0.083809
17.961,74.862,0.089052
17.961,74.867,0.079844
17.961,74.875,0.090799
17.961,74.857,0.1162
17.961,74.861,0.083809
17.961,74.894,0.07682
17.961,74.904,0.10881
17.961,74.914,0.10881
17.961,74.853,0.10276
17.961,74.865,0.088917
17.961,74.911,0.084885
17.961,75.091,0.05706
17.961,74.859,0.090261
17.961,74.861,0.083809
17.961,74.874,0.09053
17.961,74.874,0.12192
17.961,74.916,0.11486
17.962,74.858,0.10881
17.962,74.859,0.090194
17.962,74.862,0.093286
17.962,74.863,0.090194
17.962,74.88,0.075207
17.962,74.903,0.077223
17.962,74.864,0.12333
17.962,74.903,0.10142
17.962,74.903,0.090665
17.962,74.853,0.077895
17.962,74.864,0.093286
17.962,74.865,0.068755
17.962,74.879,0.090597
17.962,74.885,0.088245
17.962,74.893,0.067142
17.962,74.858,0.097386
17.962,74.866,0.083809
17.962,74.872,0.070233
17.962,74.877,0.11486
17.962,74.885,0.12091
17.963,74.865,0.11486
17.963,74.87,0.8971
17.963,74.873,0.10478
17.963,74.886,0.068419
17.963,74.904,0.084616
17.963,74.905,0.075207
17.963,74.867,0.088648
17.963,74.886,0.074535
17.963,74.904,0.084616
17.963,74.915,0.077223
17.963,74.916,0.11419
17.963,74.857,0.0826
17.963,74.886,0.084616
17.963,74.897,0.075207
17.964,74.873,0.083608
17.964,74.903,0.078298
17.964,74.857,0.077895
17.964,74.877,0.084952
17.964,74.88,0.076954
17.964,74.868,0.083272
17.964,74.87,0.11486
17.964,74.874,0.09053
17.964,74.922,0.082196
17.964,74.867,0.069494
17.964,74.87,0.090329
17.964,74.88,0.10485
17.964,74.904,0.081928
17.965,74.882,0.090396
17.965,74.886,0.068351
17.965,74.914,0.089321
17.965,74.88,0.09053
17.965,74.915,0.081928
17.965,74.858,0.06647
17.965,74.881,0.098394
17.965,74.892,0.10881
17.965,74.903,0.084616
17.965,74.922,0.076215
17.966,74.863,0.070435
17.966,74.872,0.069494
17.966,74.914,0.077895
17.966,74.917,0.095369
17.966,74.896,0.10948
17.966,74.874,0.070233
17.966,74.881,0.11083
17.966,74.903,0.097386
17.966,74.918,0.10411
17.966,74.883,0.11956
17.966,74.883,0.084952
17.966,74.891,0.081255
17.966,74.892,0.095369
17.966,74.918,0.10881
17.966,74.921,0.089321
17.966,74.932,0.10485
17.967,74.867,0.084952
17.967,74.904,0.097386
17.967,74.91,0.0826
17.967,74.865,0.10511
17.967,74.876,0.1031
17.967,74.867,0.070233
17.967,74.875,0.10478
17.967,74.905,0.10948
17.968,74.873,0.098394
17.968,74.879,0.06983
17.968,74.881,0.078903
17.968,74.868,0.069494
17.968,74.869,0.12326
17.968,74.881,0.07897
17.968,74.892,0.068486
17.968,74.87,0.11486
17.968,74.877,0.062773
17.968,74.881,0.10384
17.968,74.902,0.078433
17.968,74.894,0.071846
17.968,74.916,0.075207
17.969,74.881,0.082936
17.969,74.905,0.085422
17.969,74.914,0.10881
17.969,74.868,0.092009
17.969,74.88,0.069494
17.969,74.883,0.083339
17.969,74.909,0.077626
17.969,74.878,0.1031
17.969,74.882,0.10384
17.969,74.919,0.11486
17.969,74.865,0.11654
17.969,74.874,0.095235
17.969,74.881,0.11029
17.969,74.892,0.053633
17.969,74.893,0.071577
17.969,74.913,0.095369
17.969,74.92,0.075207
17.97,74.862,0.093891
17.97,74.905,0.07319
17.97,74.861,0.10384
17.97,74.879,0.10478
17.97,74.88,0.10007
17.97,74.883,0.090866
17.97,74.891,0.083944
17.97,74.891,0.095369
