,latitudes,longitudes,values,variance
311,17.97,73.55,0.3695539765745563,0.008181466138986678
312,17.97,74.58,0.23927553210691926,0.007367335981686592
313,17.97,74.59,0.24106661006604682,0.007428043754387794
314,17.97,74.6,0.24209248173370404,0.0074969083074358485
315,17.97,74.61,0.24286258199127797,0.007566401930814039
316,17.97,74.62,0.24389229960213632,0.007630368379586034
317,17.97,74.63,0.24555687513490426,0.007687114534337262
318,17.97,74.64,0.24800250556024392,0.007736946634103156
319,17.97,74.65,0.25129043587741123,0.007780112379350762
320,17.97,74.66,0.25535078660041405,0.007815851445662582
321,17.97,74.67,0.26012872084291444,0.007842362905705176
322,17.97,74.68,0.2655826233520545,0.007857275311629861
323,17.97,74.69,0.2715988068720087,0.007858187619889906
324,17.97,74.7,0.27808226457428925,0.007843074680281018
325,17.97,74.71,0.2849868252775982,0.007810553445772143
326,17.97,74.72,0.2921883905645558,0.0077601144912184
327,17.97,74.73,0.2995027639803525,0.007692528263866592
328,17.97,74.8,0.3367840623987636,0.007036669650082477
329,17.97,74.81,0.3384675033308635,0.00689016583718823
330,17.97,74.82,0.3388696648552425,0.006722933753697355
331,17.97,74.83,0.33779112249071014,0.006545115065578891
332,17.97,74.84,0.3350053890055331,0.006377759100855687
333,17.97,74.85,0.3288679153328265,0.006231208169004713
334,17.97,74.86,0.3210793472837763,0.006108293099592432
335,17.97,74.87,0.3208199955301447,0.006062228954417178
336,17.97,74.88,0.17541000000013054,7.317782274248413e-15
337,17.97,74.89,0.3090947418717756,0.006067832237570505
338,17.97,74.9,0.31716347465093264,0.006083126148047372
339,17.97,74.91,0.3448290487292487,0.006102591233760237
340,17.97,74.92,0.3684000000001716,1.0078950108148762e-14
341,17.97,74.93,0.3726306267477641,0.0063319241388064594
342,17.97,74.94,0.3704940903233739,0.006485485392101424
343,17.97,74.95,0.3667881230759459,0.006599639933986231
344,17.97,74.96,0.36367863662639127,0.006673693450472877
345,17.97,74.97,0.3612050739652733,0.006716174765982589
346,17.97,74.98,0.3581553129827626,0.006783334859011033
347,17.97,74.99,0.3527222141218672,0.00689840276865046
348,17.97,75.0,0.3455672750253068,0.007009220319296869
349,17.97,75.01,0.3381953932414354,0.007107364501466094
350,17.97,75.02,0.3314060251525276,0.00719385867312703
351,17.97,75.03,0.3254644788513469,0.007270265757668643
352,17.97,75.04,0.3204229287521642,0.007335378140767067
353,17.97,75.05,0.3161876897043969,0.007386403409979162
354,17.97,75.06,0.3126560638692299,0.007421207997034307
355,17.97,75.07,0.3097663368638019,0.007439494939770744
356,17.97,75.08,0.3076937442333795,0.0074451739365195575
357,17.97,75.09,0.3072421395268843,0.007461308052545804
358,17.97,75.1,0.30966469160886395,0.007533787941473247
359,17.97,75.11,0.3138609199185477,0.007629966872933527
360,17.97,75.12,0.3186844679342801,0.007719357565104083
361,17.97,75.13,0.3237258483514913,0.007796050163341745
362,17.97,75.14,0.328715825942857,0.00785987689170465
363,17.97,75.15,0.3337208012098555,0.007912734594745246
364,17.97,75.16,0.3388904596058609,0.007957666722098519
365,17.97,75.17,0.3440342978594682,0.00799807163923396
366,17.97,75.18,0.3485180280712879,0.008036706373332925
367,17.97,75.19,0.3519730215163964,0.008074895026348311
368,17.97,75.2,0.35448773966231445,0.008112459074504726
369,17.97,75.21,0.35608441293174986,0.008148257504819609
370,17.97,75.22,0.35678423312079616,0.008180753910110276
371,17.97,75.23,0.3568910232937632,0.008208332919098275
372,17.97,75.24,0.35649619197942384,0.008229522025606142
373,17.97,75.25,0.35592436109458686,0.008243171912715152
374,17.97,75.26,0.35539724946740314,0.008248641818576633
