,latitudes,longitudes,values,variance
68,17.93,74.88,0.32813876889827975,0.01052356968059654
69,17.93,74.89,0.32709638204499325,0.010549823654829267
70,17.93,74.9,0.3289257094793174,0.010587058621104142
71,17.93,74.91,0.3326723686401614,0.010635883460014706
72,17.93,74.92,0.33731005574599215,0.010697408769323204
73,17.93,74.93,0.3417876376162372,0.010769147219406371
74,17.93,74.94,0.3453360157882565,0.010846762465616019
75,17.93,74.95,0.3476962609694475,0.010925682423516457
76,17.93,74.96,0.3489382369445795,0.011002773954617578
77,17.93,74.97,0.3492780755009862,0.011076848220845665
78,17.93,75.36,0.3726211388678469,0.011976825180614648
79,17.94,73.4,0.5440094828461318,0.01134204536812078
80,17.94,73.41,0.542184971991639,0.01129725928262443
81,17.94,73.42,0.5385470507782433,0.011276008336523181
82,17.94,73.43,0.5333468940484064,0.011274333509358777
83,17.94,73.44,0.5269520872536293,0.011287358235274374
84,17.94,73.45,0.5197149398337988,0.01131091411597452
85,17.94,73.46,0.5117616706477898,0.01134235391947959
86,17.94,73.47,0.5031120967631196,0.011380694587167665
87,17.94,73.48,0.49385886839382,0.011426130877657259
88,17.94,73.49,0.48415193716208976,0.0114790209497261
89,17.94,73.5,0.4743687596871774,0.011538928907237678
90,17.94,73.51,0.4645956786829609,0.011604383063764616
91,17.94,73.52,0.4548223236557641,0.011673303004798304
92,17.94,74.61,0.23958872282700464,0.011644258060761678
93,17.94,74.62,0.24271704914783007,0.011642670516833542
94,17.94,74.63,0.24609667686605777,0.011641847757360421
95,17.94,74.64,0.24984173874784765,0.011644096051069055
96,17.94,74.65,0.2540382133738675,0.011650355424863647
97,17.94,74.66,0.25868065985796235,0.011658112041356677
98,17.94,74.67,0.26369109468936097,0.011663316569785592
99,17.94,74.68,0.269002198039499,0.011662789812949855
100,17.94,74.85,0.3435832384181723,0.010375747848956974
101,17.94,74.86,0.33740038844851106,0.010344828390305164
102,17.94,74.87,0.3286472736536038,0.010346121317492029
103,17.94,74.88,0.32217591163792425,0.01036502128917513
104,17.94,74.89,0.3210036937053881,0.010402671184485282
105,17.94,74.9,0.32410121268245706,0.01044537131323456
106,17.94,74.91,0.3297411324488706,0.010494496609131734
107,17.94,74.92,0.3365708317992835,0.01055723469417618
108,17.94,74.93,0.34271725980137263,0.010634476752928564
109,17.94,74.94,0.34701749022333467,0.010719291234411883
110,17.94,74.95,0.3494950488214378,0.010803746754933698
111,17.94,74.96,0.35057781561573703,0.010883605542518208
112,17.94,74.97,0.35066260251754966,0.010958521452687046
113,17.94,74.98,0.34987227987479613,0.011030122723557873
114,17.94,74.99,0.34833023692960585,0.011099671781871837
115,17.94,75.0,0.3461979674435546,0.01116707255456326
116,17.94,75.01,0.3436614542989554,0.011231502501208279
117,17.94,75.27,0.3551437342969732,0.012117009675201915
118,17.94,75.28,0.3561373445433527,0.012112384704594002
119,17.94,75.29,0.35723103638493053,0.012103076237147199
120,17.94,75.3,0.3585244141354593,0.012088964557816632
121,17.94,75.31,0.35998758621975124,0.01206995106719057
122,17.94,75.32,0.3616726297756751,0.012045990530114601
123,17.94,75.33,0.36359432920893736,0.012017175997226506
124,17.94,75.34,0.36551696978407827,0.01198400507481685
125,17.94,75.35,0.36726699333001445,0.01194836642025941
126,17.94,75.36,0.368712740635553,0.0119177295410968
127,17.94,75.37,0.3692233374481568,0.011909817508769455
128,17.94,75.38,0.3689897905833383,0.011921138201733822
129,17.94,75.39,0.3687373902325443,0.011935003949389868
130,17.95,73.4,0.5230359766758401,0.01143621086241986
131,17.95,73.41,0.5208685190201899,0.01139036535640499
132,17.95,73.42,0.51727192321517,0.011363323470254778
133,17.95,73.43,0.5123201097617401,0.011352669089771294
134,17.95,73.44,0.5062932259033861,0.011355295822074993
135,17.95,73.45,0.49938393767807643,0.011368314786413515
136,17.95,73.46,0.49165433399169794,0.01138965986203188
137,17.95,73.47,0.4832084677313147,0.011418278264164456
138,17.95,73.48,0.47422201720082696,0.01145393092208588
139,17.95,73.49,0.46495298511215616,0.011496686676803945
140,17.95,73.5,0.45576695984266474,0.011546305538490448
141,17.95,73.51,0.44662985773338565,0.011601837562433001
142,17.95,73.52,0.43753755544903294,0.011661619107030128
143,17.95,73.53,0.42868868298611634,0.011723647869500434
144,17.95,74.6,0.23368590238587425,0.011556056013300316
145,17.95,74.61,0.23670078290540852,0.01156578343286152
146,17.95,74.62,0.2398627821275335,0.011574776592876103
147,17.95,74.63,0.2433132062211827,0.01158309206650779
148,17.95,74.64,0.24713908522202016,0.011591295862835894
149,17.95,74.65,0.25138825384514624,0.011599346744300609
150,17.95,74.66,0.2560552078110857,0.011605893587084738
151,17.95,74.67,0.2610848908603855,0.011608739579910045
152,17.95,74.68,0.26641894660254434,0.01160573675362462
153,17.95,74.69,0.27202403003132336,0.011595261241260648
154,17.95,74.7,0.27785554394380757,0.011576267020859511
155,17.95,74.83,0.3422864978206408,0.010499126039547158
156,17.95,74.84,0.3448340927882407,0.01034265548422549
157,17.95,74.85,0.34744707390294455,0.010213539225562672
158,17.95,74.86,0.3365410214263587,0.01019189100764966
159,17.95,74.87,0.32327669762261585,0.010202612749305775
160,17.95,74.88,0.31515063183575376,0.010230864758398487
161,17.95,74.89,0.31442511850075133,0.010273193404731148
162,17.95,74.9,0.318907985146615,0.01030967177940417
163,17.95,74.91,0.32688114518646133,0.010353153568467052
164,17.95,74.92,0.3369365757759772,0.010417528012738916
165,17.95,74.93,0.34511758443433976,0.010506363107571639
166,17.95,74.94,0.3495370889961139,0.01060261228603383
167,17.95,74.95,0.35143344733899534,0.010693037218847097
168,17.95,74.96,0.35191269901615646,0.010773457219799287
169,17.95,74.97,0.35147810835813875,0.010846147532998772
170,17.95,74.98,0.35028504313462805,0.01091617218252121
171,17.95,74.99,0.3482955197060369,0.010986258907636859
172,17.95,75.0,0.3456500026876377,0.011055294265255755
173,17.95,75.01,0.3425963449323558,0.011121474885610418
174,17.95,75.02,0.3394097648902854,0.01118363501007848
175,17.95,75.03,0.3363043048750989,0.011241057390873641
176,17.95,75.04,0.333412676023677,0.011293164248048309
177,17.95,75.05,0.3308172307552613,0.011339435190941563
178,17.95,75.18,0.34469010245960036,0.01187597934892217
179,17.95,75.19,0.3466367472541936,0.01190446459749442
180,17.95,75.2,0.34818685493399953,0.011930517149669487
181,17.95,75.21,0.3493759686526706,0.011954026422929805
182,17.95,75.22,0.3501471702840127,0.011974721640548348
183,17.95,75.23,0.35068816376289524,0.011992237172305789
184,17.95,75.24,0.35120203988785187,0.01200619769224753
185,17.95,75.25,0.3516741512675361,0.012016266472331592
186,17.95,75.26,0.3522023366468961,0.012022170961833967
187,17.95,75.27,0.3528603107015181,0.012023719605927631
188,17.95,75.28,0.3536202243680198,0.012020792305830499
189,17.95,75.29,0.3544720034792088,0.012013337128628624
190,17.95,75.3,0.3554607957754021,0.01200134717714768
191,17.95,75.31,0.3566902119790221,0.011984876581818585
192,17.95,75.32,0.35811429146158363,0.011964109798906494
193,17.95,75.33,0.35973550576763,0.011939533802964086
194,17.95,75.34,0.3614562014265441,0.011912340475475139
195,17.95,75.35,0.36298657556261604,0.011885273436105221
196,17.95,75.36,0.3641934401589202,0.011863639522239768
197,17.95,75.37,0.3648913071245862,0.011853161886120352
198,17.95,75.38,0.36510267305614136,0.011853018379966815
199,17.95,75.39,0.3651712574413356,0.011857144860938083
200,17.95,75.4,0.365370139271795,0.011860875201522824
201,17.95,75.41,0.36578388313739835,0.01186191155310215
202,17.95,75.42,0.3663890587318002,0.011859193952605242
203,17.96,73.4,0.5017897573025298,0.011518748556706383
204,17.96,73.41,0.4993112252865129,0.011471673064715006
205,17.96,73.42,0.49565167880586936,0.011440115477739257
206,17.96,73.43,0.49090147213824714,0.011422439316798575
207,17.96,73.44,0.48516197360087115,0.011416503229892294
208,17.96,73.45,0.4784694727367243,0.011420196689365272
209,17.96,73.46,0.4709477284784732,0.011431870902430684
210,17.96,73.47,0.46273159509298717,0.011450580248207045
211,17.96,73.48,0.454056503477985,0.011476114721798526
212,17.96,73.49,0.4452700113625769,0.011508783796441107
213,17.96,73.5,0.43662679569224255,0.011548860660074402
214,17.96,73.51,0.4280492784580053,0.01159584746056984
215,17.96,73.52,0.4196408560155819,0.011648121787377938
216,17.96,73.53,0.4115007964560118,0.011703382710991866
217,17.96,73.54,0.40351031938624443,0.011759340078822327
218,17.96,74.59,0.2278807552351084,0.011450409876670993
219,17.96,74.6,0.23085447087582853,0.011470813699332142
220,17.96,74.61,0.2338171702545051,0.011490982668686908
221,17.96,74.62,0.23694891949170704,0.011509292265377103
222,17.96,74.63,0.24037502243361436,0.011525108608184835
223,17.96,74.64,0.2441898842530214,0.011538337307584138
224,17.96,74.65,0.24843559371672178,0.01154872388450609
225,17.96,74.66,0.2531179700641237,0.01155544748044128
226,17.96,74.67,0.2581974709908682,0.011557211068062878
227,17.96,74.68,0.2636223225193975,0.011552582217038289
228,17.96,74.69,0.2693491492327629,0.011540299986489198
229,17.96,74.7,0.2753495112888584,0.011519425305208438
230,17.96,74.71,0.2815410881096356,0.01148938320212083
231,17.96,74.82,0.33749343019995337,0.010605119024397805
232,17.96,74.83,0.3398113914752495,0.0104630130863952
233,17.96,74.84,0.3408421881695207,0.010319313654005064
234,17.96,74.85,0.3375109190074552,0.01019085797593688
235,17.96,74.86,0.38593999999996964,7.845490563192598e-16
236,17.96,74.87,0.3201482136816647,0.010126010657749193
237,17.96,74.88,0.31283278606282033,0.0101425529596527
238,17.96,74.89,0.31020801421705957,0.010172306855140508
239,17.96,74.9,0.31549148649368036,0.010192619521729762
240,17.96,74.91,0.326686747561162,0.010221542629034151
241,17.96,74.92,0.3416235817675633,0.01028596743726211
242,17.96,74.93,0.3502497866833633,0.010396468826546715
243,17.96,74.94,0.352832988189789,0.010505914155960175
244,17.96,74.95,0.3532142398548107,0.010599024842686584
245,17.96,74.96,0.35277816375071425,0.01067484660785422
246,17.96,74.97,0.35174260660125717,0.010739551325072321
247,17.96,74.98,0.35003085012629903,0.010805135917571264
248,17.96,74.99,0.3474160101260205,0.01087640272597506
249,17.96,75.0,0.3440816575342784,0.010947518619183569
250,17.96,75.01,0.3403997633031092,0.011015449244243017
251,17.96,75.02,0.3367114730644702,0.011079146688865138
252,17.96,75.03,0.33324461856173165,0.011138109523774588
253,17.96,75.04,0.33013468029640824,0.011191711281241605
254,17.96,75.05,0.3274002448670182,0.011239159421251093
255,17.96,75.06,0.3250495940919846,0.011279704838485217
256,17.96,75.07,0.3231188502851087,0.01131277189357073
257,17.96,75.08,0.32166422901860453,0.011337960924717139
258,17.96,75.09,0.32072322562595856,0.011355999329809739
259,17.96,75.1,0.3221734578454066,0.011418472338507863
260,17.96,75.11,0.32422140087426976,0.01148141605049452
261,17.96,75.12,0.3264869887787935,0.011537953133001861
262,17.96,75.13,0.32893330059821185,0.0115883616537918
263,17.96,75.14,0.3315953174522164,0.011633162330747349
264,17.96,75.15,0.33449050370072014,0.011673088701111022
265,17.96,75.16,0.33754542822379296,0.011709029345789271
266,17.96,75.17,0.3404213216599726,0.011741892323091271
267,17.96,75.18,0.34289307788676565,0.01177241808306456
268,17.96,75.19,0.34497777112180816,0.011801029969354044
269,17.96,75.2,0.3466625737606111,0.011827799756474248
270,17.96,75.21,0.3478781083685641,0.01185251803836633
271,17.96,75.22,0.3487011764059496,0.011874778943938059
272,17.96,75.23,0.349144854407443,0.011894083416378636
273,17.96,75.24,0.34947027549914517,0.011909929679535842
274,17.96,75.25,0.34971983552636976,0.0119218966237239
275,17.96,75.26,0.3499900613167057,0.011929680787824257
276,17.96,75.27,0.3503456313913318,0.01193312031209769
277,17.96,75.28,0.3508415425398378,0.011932180778098092
278,17.96,75.29,0.3514464384897714,0.011926934880803939
279,17.96,75.3,0.3521696549893299,0.011917522347337542
280,17.96,75.31,0.35306514836826364,0.0119041477752545
281,17.96,75.32,0.3542048364896798,0.011887158379391029
282,17.96,75.33,0.3554951545971077,0.01186720738129551
283,17.96,75.34,0.35690377286679703,0.011845544417415732
284,17.96,75.35,0.35829983403816257,0.011824327990645093
285,17.96,75.36,0.3594103463467592,0.011806478241202952
286,17.96,75.37,0.360227094783947,0.011794308604852375
287,17.96,75.38,0.36075518191672873,0.011787646612918968
288,17.96,75.39,0.3611173325538408,0.011784109720169047
289,17.96,75.4,0.3615557735208612,0.011781030895145797
290,17.96,75.41,0.3621975421973143,0.01177649052752985
291,17.96,75.42,0.36302363823372163,0.011769266926202468
292,17.96,75.43,0.36398538527423846,0.011758539525452496
293,17.96,75.44,0.36496308724558596,0.011743694758956313
294,17.96,75.45,0.3659217872383471,0.011724222276210092
295,17.96,75.46,0.366947724224766,0.011699712402417331
296,17.97,73.4,0.4806419771727189,0.011589501370771882
297,17.97,73.41,0.4778650925491606,0.011541005151268437
298,17.97,73.42,0.47410632082246207,0.011505689554956582
299,17.97,73.43,0.4693714755480041,0.011482316861271956
300,17.97,73.44,0.4637262012516775,0.011469244771054215
301,17.97,73.45,0.4572399058291745,0.01146476375320492
302,17.97,73.46,0.44992200843850183,0.011467431603043383
303,17.97,73.47,0.4419143828268179,0.01147636778551873
304,17.97,73.48,0.4335158256562051,0.011491530825944141
305,17.97,73.49,0.4251794898946199,0.01151387879663246
306,17.97,73.5,0.41703985857068293,0.01154486921086647
307,17.97,73.51,0.40912793975433626,0.011584797983016858
308,17.97,73.52,0.40149813867346507,0.011631570594793073
309,17.97,73.53,0.394143672020687,0.011681855557457143
310,17.97,73.54,0.38689133115505314,0.011732712746899078
311,17.97,73.55,0.37977123759463555,0.011782066753103667
312,17.97,74.58,0.22223971736175893,0.011332603371472412
313,17.97,74.59,0.225290555451024,0.011360714271340132
314,17.97,74.6,0.22809341524478585,0.011391214584781364
315,17.97,74.61,0.2308692097381081,0.011420843014492916
316,17.97,74.62,0.23386147938095206,0.011446997351463054
317,17.97,74.63,0.23722488949420867,0.011468780150334451
318,17.97,74.64,0.24102682831269603,0.011486050331747037
319,17.97,74.65,0.2452884150402291,0.011498662237715557
320,17.97,74.66,0.24998428648159166,0.011506128341280425
321,17.97,74.67,0.25508914386017645,0.011507620679017077
322,17.97,74.68,0.2605836932000515,0.011502133511986432
323,17.97,74.69,0.2664188951512461,0.011488676198347175
324,17.97,74.7,0.2725511586346109,0.011466417359303153
325,17.97,74.71,0.278951925676894,0.011434774511030501
326,17.97,74.72,0.28553806747764515,0.011393487532933401
327,17.97,74.73,0.2922034852936314,0.011342741260895782
328,17.97,74.8,0.33027503711214407,0.010815280799076408
329,17.97,74.81,0.33326289325068587,0.01070722253144354
330,17.97,74.82,0.3353399169517429,0.01058918350427244
331,17.97,74.83,0.3362900761791176,0.010465516934541418
332,17.97,74.84,0.3357066200510675,0.010345796139200775
333,17.97,74.85,0.33240872801344085,0.010239510354857083
334,17.97,74.86,0.32680984554721026,0.0101555241430148
335,17.97,74.87,0.32343060732359397,0.010119697771661855
336,17.97,74.88,0.17540999999998175,8.396803901543752e-16
337,17.97,74.89,0.3138404531920703,0.01012682625989314
338,17.97,74.9,0.3205154923882599,0.010139952702018317
339,17.97,74.91,0.3376213407370884,0.010164376044313656
340,17.97,74.92,0.36839999999998363,3.643421675637953e-15
341,17.97,74.93,0.3549156561862057,0.01033881731958
342,17.97,74.94,0.354953340029167,0.010442763541285203
343,17.97,74.95,0.3539083239406241,0.010526036012327227
344,17.97,74.96,0.35270648799928894,0.010590300633925912
345,17.97,74.97,0.3513590176409781,0.010641134159522947
346,17.97,74.98,0.34932079470883265,0.010698886334364848
347,17.97,74.99,0.3458974129156876,0.010772308744108018
348,17.97,75.0,0.34158261802194084,0.010844920446568818
349,17.97,75.01,0.3370914353388442,0.010913681866193868
350,17.97,75.02,0.3328511758227968,0.010978433087541036
351,17.97,75.03,0.32904319127452525,0.011039181129752778
352,17.97,75.04,0.3257556131827581,0.011095126767392135
353,17.97,75.05,0.32297407509016673,0.011145100666866152
354,17.97,75.06,0.32069210416116084,0.01118829494191993
355,17.97,75.07,0.3188986201674904,0.011224620105009934
356,17.97,75.08,0.3177007594791002,0.011255431692080639
357,17.97,75.09,0.31741941119207734,0.011288383824674671
358,17.97,75.1,0.3185950846281682,0.01133861290016705
359,17.97,75.11,0.32071869529297486,0.011395373730709825
360,17.97,75.12,0.3232708107919143,0.011448580082474595
361,17.97,75.13,0.32604826651462004,0.01149625156894825
362,17.97,75.14,0.32896233568476485,0.011538347835878201
363,17.97,75.15,0.3320235449265767,0.011575567601416412
364,17.97,75.16,0.3352465495109356,0.011609031524329502
365,17.97,75.17,0.33844896783643075,0.011639997440181977
366,17.97,75.18,0.34126936589368073,0.011669501779260499
367,17.97,75.19,0.3435722545277117,0.01169806526856737
368,17.97,75.2,0.34539140308461236,0.011725647605340707
369,17.97,75.21,0.3466674110405783,0.011751824828536593
370,17.97,75.22,0.3474370167193997,0.011775979206475927
371,17.97,75.23,0.34777640066437154,0.01179742055977255
372,17.97,75.24,0.34780092583193717,0.011815483596022193
373,17.97,75.25,0.34771777167636325,0.011829620326322276
374,17.97,75.26,0.3476667516786426,0.01183947808980242
375,17.97,75.27,0.347740774743117,0.011844927222295444
376,17.97,75.28,0.3479309252369094,0.011846055601376033
377,17.97,75.29,0.34825767434423216,0.011843111192071872
378,17.97,75.3,0.348706223271064,0.011836407940256855
379,17.97,75.31,0.3492767234411157,0.011826261207627498
380,17.97,75.32,0.3500484905132463,0.011813038198653338
381,17.97,75.33,0.3510131408962849,0.011797287054191842
382,17.97,75.34,0.3521406845922094,0.011779922551520095
383,17.97,75.35,0.3533759529748524,0.01176231850141624
384,17.97,75.36,0.354504187291789,0.011746068838080138
385,17.97,75.37,0.35539054888123445,0.01173235166315954
386,17.97,75.38,0.35613318158361323,0.011721295795364666
387,17.97,75.39,0.3567537311655632,0.01171201750834708
388,17.97,75.4,0.35739893206998463,0.01170322047628572
389,17.97,75.41,0.35825466815040086,0.011693685877120137
390,17.97,75.42,0.3593214662178859,0.011682389071766231
391,17.97,75.43,0.3605745444703564,0.011668434780176666
392,17.97,75.44,0.3619220737844028,0.011650981110503797
393,17.97,75.45,0.3632822563694184,0.011629231249304508
394,17.97,75.46,0.364653246658607,0.011602485151748328
395,17.97,75.47,0.36605661758147723,0.011570260385392422
396,17.97,75.48,0.36741607643382745,0.011532431395165429
397,17.97,75.49,0.3686487246074788,0.011489393851765896
398,17.98,73.4,0.45960406633500744,0.011648478264877525
399,17.98,73.41,0.4565325151550838,0.01159839668118179
400,17.98,73.42,0.4525947525663644,0.011559864708168275
401,17.98,73.43,0.4478116257665549,0.011531845844085922
402,17.98,73.44,0.4422790368405129,0.011512920093112139
403,17.98,73.45,0.4359737546668946,0.011501507955046508
404,17.98,73.46,0.4288529222895199,0.011496142546208832
405,17.98,73.47,0.42109207962238704,0.011495773569043716
406,17.98,73.48,0.41297280236824563,0.011500264439071232
407,17.98,73.49,0.4049911606791939,0.011511311731826124
408,17.98,73.5,0.397343422477581,0.01153302300932546
409,17.98,73.51,0.3901938220686621,0.011567955074570847
410,17.98,73.52,0.38344663950370533,0.011612025676650314
411,17.98,73.53,0.3769289096909692,0.011659337984579179
412,17.98,73.54,0.37040518141780465,0.011706220666109808
413,17.98,73.55,0.36389671674095125,0.011750714229648745
414,17.98,73.56,0.35753214873372346,0.011791736218732274
415,17.98,74.57,0.21613924077510643,0.011225853884283373
416,17.98,74.58,0.21974437582062037,0.01124941088107564
417,17.98,74.59,0.22276452074038494,0.011280544362858119
418,17.98,74.6,0.22519489026050998,0.011320044432187898
419,17.98,74.61,0.22768353324414772,0.011357534731662202
420,17.98,74.62,0.2304999832473782,0.011389301892436884
421,17.98,74.63,0.23376898212068412,0.011415049448199897
422,17.98,74.64,0.23752491244404125,0.011435030542741219
423,17.98,74.65,0.24176455574819747,0.011449313015149537
424,17.98,74.66,0.24648180887883067,0.011457602935686147
425,17.98,74.67,0.2516696328853203,0.011459286166821544
426,17.98,74.68,0.2572858035930842,0.011453563442190003
427,17.98,74.69,0.26328482480849846,0.011439589656965642
428,17.98,74.7,0.2695946726465044,0.011416594662531688
429,17.98,74.71,0.27618171252834506,0.011383967793471273
430,17.98,74.72,0.28300661444443737,0.011341326054920444
431,17.98,74.73,0.2899921207455296,0.011288614732844373
432,17.98,74.74,0.2970285368280616,0.011226385818121451
433,17.98,74.78,0.321414511845012,0.010952158021046049
434,17.98,74.79,0.3258868228424614,0.010874218993684601
435,17.98,74.8,0.32953052212564093,0.010786372440795628
436,17.98,74.81,0.33222610660346896,0.010688961636287759
437,17.98,74.82,0.3337797335761527,0.010583369856594227
438,17.98,74.83,0.33386704543884105,0.010472425523066585
439,17.98,74.84,0.3333556227579291,0.010366418603310099
440,17.98,74.85,0.33316882030379574,0.010268471470088693
441,17.98,74.86,0.3342112423552056,0.010175374804533722
442,17.98,74.87,0.614020000000034,4.3508954292194235e-15
443,17.98,74.88,0.32624506316313634,0.01011980626404191
444,17.98,74.89,0.31317554248521123,0.010118679454042195
445,17.98,74.9,0.3246273838375546,0.010126605544806964
446,17.98,74.91,0.34200631397621944,0.010156196711690185
447,17.98,74.92,0.35081195817035704,0.01024206331215963
448,17.98,74.93,0.3539597569187374,0.010330412959782806
449,17.98,74.94,0.35387964474087413,0.010408511163077604
450,17.98,74.95,0.35259041962198634,0.010469430972321581
451,17.98,74.96,0.3511198118671656,0.010517760875651497
452,17.98,74.97,0.3499038010840529,0.010562332746515109
453,17.98,74.98,0.3482511283661136,0.010607615280096374
454,17.98,74.99,0.3434566038406921,0.010677866271393437
455,17.98,75.0,0.338038003907788,0.010748724477302622
456,17.98,75.01,0.33270694049644256,0.010815926547436794
457,17.98,75.02,0.3278998234929521,0.010880716720053677
458,17.98,75.03,0.3238420268952769,0.010943661799823534
459,17.98,75.04,0.3204866911056171,0.011002967405528448
460,17.98,75.05,0.31774462396031916,0.011056491603148868
461,17.98,75.06,0.31558895831334643,0.011103540683810115
462,17.98,75.07,0.3140535220243559,0.011144998773769588
463,17.98,75.08,0.31324193914361026,0.011183470675340734
464,17.98,75.09,0.3133810378040536,0.011223771007329247
465,17.98,75.1,0.31461546132373847,0.011269873239313485
466,17.98,75.11,0.31677263055352506,0.011319231169580363
467,17.98,75.12,0.3195383394108939,0.011366873579422293
468,17.98,75.13,0.3226634281843728,0.011410022443316422
469,17.98,75.14,0.3259745949377427,0.011447892403007266
470,17.98,75.15,0.3293700268663338,0.011480969240267138
471,17.98,75.16,0.3328281403800293,0.011510625487611455
472,17.98,75.17,0.3362748797586654,0.011538674123936943
473,17.98,75.18,0.3394780091718779,0.011566648339144316
474,17.98,75.19,0.34212360065133907,0.011595144579784646
475,17.98,75.2,0.3441618625871871,0.011623813720752463
476,17.98,75.21,0.3456016476314313,0.011651840539033044
477,17.98,75.22,0.34637416744023974,0.011678315252767857
478,17.98,75.23,0.34660466405277235,0.011702318414664473
479,17.98,75.24,0.3463958287481242,0.011722971341404084
480,17.98,75.25,0.345921021515294,0.01173953982780902
481,17.98,75.26,0.34542317154569413,0.011751573570185567
482,17.98,75.27,0.34510348297861126,0.011758980399327634
483,17.98,75.28,0.3449608127350281,0.011762017792479434
484,17.98,75.29,0.3449490100160326,0.011761192354666744
485,17.98,75.3,0.3451011966026243,0.01175705854409241
486,17.98,75.31,0.3453926692024853,0.011750022175949339
487,17.98,75.32,0.34582372935519484,0.011740323167644229
488,17.98,75.33,0.3464935093500963,0.011728193312758765
489,17.98,75.34,0.3473643523761135,0.011714061171857046
490,17.98,75.35,0.34841542100326045,0.011698649775035633
491,17.98,75.36,0.34956287192198066,0.011682854740367553
492,17.98,75.37,0.3505555067418124,0.011667453016045307
493,17.98,75.38,0.35143536385908,0.011652823426443281
494,17.98,75.39,0.3522729828022068,0.011638904502445951
495,17.98,75.4,0.3531291146589872,0.01162533137411851
496,17.98,75.41,0.3541496912997652,0.011611569925360433
497,17.98,75.42,0.35542394501240476,0.011596941915979372
498,17.98,75.43,0.3569274854435923,0.011580593782791297
