,latitudes,longitudes,values,variance
68,17.93,74.88,0.32813876889827975,0.01052356968059654
69,17.93,74.89,0.32709638204499325,0.010549823654829267
70,17.93,74.9,0.3289257094793174,0.010587058621104142
71,17.93,74.91,0.3326723686401614,0.010635883460014706
72,17.93,74.92,0.33731005574599215,0.010697408769323204
73,17.93,74.93,0.3417876376162372,0.010769147219406371
74,17.93,74.94,0.3453360157882565,0.010846762465616019
75,17.93,74.95,0.3476962609694475,0.010925682423516457
76,17.93,74.96,0.3489382369445795,0.011002773954617578
77,17.93,74.97,0.3492780755009862,0.011076848220845665
78,17.93,75.36,0.3726211388678469,0.011976825180614648
79,17.94,73.4,0.5440094828461318,0.01134204536812078
80,17.94,73.41,0.542184971991639,0.01129725928262443
81,17.94,73.42,0.5385470507782433,0.011276008336523181
82,17.94,73.43,0.5333468940484064,0.011274333509358777
83,17.94,73.44,0.5269520872536293,0.011287358235274374
84,17.94,73.45,0.5197149398337988,0.01131091411597452
85,17.94,73.46,0.5117616706477898,0.01134235391947959
86,17.94,73.47,0.5031120967631196,0.011380694587167665
87,17.94,73.48,0.49385886839382,0.011426130877657259
88,17.94,73.49,0.48415193716208976,0.0114790209497261
89,17.94,73.5,0.4743687596871774,0.011538928907237678
90,17.94,73.51,0.4645956786829609,0.011604383063764616
91,17.94,73.52,0.4548223236557641,0.011673303004798304
92,17.94,74.61,0.23958872282700464,0.011644258060761678
93,17.94,74.62,0.24271704914783007,0.011642670516833542
94,17.94,74.63,0.24609667686605777,0.011641847757360421
95,17.94,74.64,0.24984173874784765,0.011644096051069055
96,17.94,74.65,0.2540382133738675,0.011650355424863647
97,17.94,74.66,0.25868065985796235,0.011658112041356677
98,17.94,74.67,0.26369109468936097,0.011663316569785592
99,17.94,74.68,0.269002198039499,0.011662789812949855
