,lat,long,actual,predicted
0,17.895,73.405,0.58946,0.16615510139558476
1,17.913,74.903,0.3684,0.3022609150783535
2,17.953,74.857,0.42103,0.2809009349691228
3,17.954,74.896,0.40349,0.28789723123619515
4,17.955,74.862,0.24559,0.28123494679163397
5,17.956,74.862,0.43858,0.28093570085737724
6,17.957,74.859,0.17540999999999998,0.2800792376019981
7,17.959,74.85600000000001,0.38594,0.2789283668251783
8,17.96,74.873,0.5789300000000001,0.2817830072614404
9,17.961,74.89399999999999,0.24559,0.285383052773157
10,17.962,74.862,0.17540999999999998,0.27914951537858296
11,17.963,74.904,0.29822,0.28663217385085127
12,17.965999999999998,74.872,0.19296,0.2798082308073935
13,17.967,74.91,0.17540999999999998,0.2865237927792379
14,17.968,74.869,0.26313000000000003,0.278664191282239
15,17.968,74.881,0.26313000000000003,0.2808707186969561
16,17.968,74.902,0.24559,0.2847418281759812
17,17.968,74.916,0.31577,0.2873278728424669
18,17.969,74.88,0.50708,0.2803891204993121
19,17.969,74.892,0.26163000000000003,0.2825968455267955
20,17.97,74.885,0.47367,0.28101030174193065
21,17.971,74.907,0.31577,0.2847557221565198
22,17.973,74.87899999999999,0.22804000000000002,0.27902046924011775
23,17.973,74.875,0.2105,0.278289188422167
24,17.974,74.89399999999999,0.2349,0.28146850581193616
25,17.975,74.881,0.45611999999999997,0.2787956435219691
26,17.976,74.881,0.63157,0.27850098553205654
27,17.976,74.904,0.17540999999999998,0.2827005183068778
28,17.977,74.873,0.54384,0.27675137785773335
29,17.977,74.869,0.29822,0.276024477424101
30,17.979,74.865,0.29822,0.27471822174044846
31,17.979,74.906,0.22804000000000002,0.2821684293972075
32,17.979,74.89,0.3684,0.2792553350172691
33,17.979,74.88600000000001,0.22804000000000002,0.2785280889492019
34,17.979,74.89,0.31577,0.2792553350172691
35,17.98,74.868,0.29822,0.2749715998742655
36,17.982,74.891,0.15787,0.2785532740964912
37,17.983,74.892,0.31577,0.27844054516609584
38,17.984,74.87899999999999,0.5263,0.27579883707466923
39,17.984,74.887,0.26313000000000003,0.27724327813200267
40,17.984,74.889,0.24559,0.2776046890816258
41,17.986,74.866,0.33331,0.2728819818180831
42,17.987000000000002,74.895,0.50876,0.2778097146845925
43,17.988,74.898,0.14032,0.2780574938205339
44,17.989,74.877,0.2105,0.27399370316638705
45,17.989,74.916,0.31577,0.2810064746968124
46,17.989,74.878,0.33331,0.2741729722511935
47,17.989,74.903,0.15787,0.2786645937423705
48,17.99,74.89699999999999,0.29236999999999996,0.2772930799204162
49,17.991,74.876,0.28068000000000004,0.2732402933804618
50,17.991,74.877,0.26313000000000003,0.27341908447377195
51,17.994,74.87100000000001,0.26397,0.27149227629787825
52,17.995,74.902,0.17540999999999998,0.27673313333235755
53,17.996,74.88,0.49121000000000004,0.2725235920267597
54,17.996,74.889,0.47367,0.2741251569532737
55,17.996,74.887,0.45611999999999997,0.2737690310575357
56,17.997,74.25,0.31577,0.18116847703116767
57,17.997,74.898,0.42103,0.2754401566700842
58,17.997,74.902,0.22804000000000002,0.2761528985060407
59,17.997,74.87,0.33331,0.2704644463817627
60,17.999000000000002,74.875,0.5263,0.27078442427627136
61,17.999000000000002,74.865,0.28068000000000004,0.269016644796674
62,18.000999999999998,74.884,0.33331,0.2718097529207162
63,18.000999999999998,74.863,0.31577,0.2681040593617877
