,lat,long,actual,predicted
0,17.895,73.404,0.88421,0.16541022343348247
1,17.895,73.406,0.88421,0.1653152735397507
2,17.895,73.407,0.97895,0.16526801764486018
3,17.95,74.847,0.43858,0.27937908328711825
4,17.95,74.852,0.56139,0.280319229765537
5,17.951,74.876,0.10522999999999999,0.2845438460572637
6,17.952,74.865,0.38594,0.28217517531628566
7,17.956,74.873,0.31577,0.2824939114763503
8,17.959,74.877,0.76858,0.28235540991119734
9,17.961,74.861,0.35086,0.2787875969552499
10,17.961,74.865,0.087689,0.2795313720145499
11,17.961,75.09100000000001,0.21969,0.32150381126934224
12,17.961,74.874,0.14032,0.28120657222149514
13,17.962,74.903,0.22804000000000002,0.28631714190125845
14,17.962,74.86399999999999,0.45611999999999997,0.27905399871183156
15,17.962,74.858,0.45611999999999997,0.27794008053302655
16,17.962,74.877,0.10522999999999999,0.2814711267643242
17,17.963,74.865,0.38594,0.27894857845594545
18,17.963,74.88600000000001,0.28068000000000004,0.2828511315214608
19,17.963,74.89699999999999,0.15787,0.2848993382538766
20,17.967,74.865,0.33331,0.27778814189910983
21,17.967,74.867,0.40349,0.2781574850978127
22,17.968,74.87899999999999,0.24559,0.28008374986064843
23,17.969,74.919,0.38594,0.28719103503745425
24,17.969,74.913,0.42103,0.28607965839316885
25,17.97,74.861,0.31577,0.2761867337867422
26,17.97,74.88,0.17540999999999998,0.27968502194448086
27,17.97,74.873,0.61402,0.278394975755328
28,17.97,74.92,0.3684,0.2870758981206203
29,17.971,74.874,0.087689,0.27828940830487225
30,17.971,74.881,0.17540999999999998,0.27957806699178933
31,17.972,74.896,0.25094,0.2820491236689989
32,17.973,74.90100000000001,0.5263,0.28267585440806964
33,17.974,74.861,0.15787,0.27504194793893677
34,17.974,74.862,0.35086,0.27522488950248425
35,17.977,74.907,0.33331,0.28260041486875176
36,17.977999999999998,74.89,0.17540999999999998,0.27919527384485465
37,17.977999999999998,74.90899999999999,0.28068000000000004,0.2826726706631496
38,17.979,74.905,0.35086,0.28164686335186895
39,17.980999999999998,74.903,0.33331,0.280696867407477
40,17.980999999999998,74.86399999999999,0.35086,0.27359927802264694
41,17.980999999999998,74.98100000000001,0.49121000000000004,0.29494469797163847
42,17.982,74.889,0.50876,0.2778563415700894
43,17.982,74.907,0.31577,0.2811343839118735
44,17.982,74.874,0.43858,0.27513027201048623
45,17.982,74.906,0.28068000000000004,0.2809521150888715
46,17.982,74.90899999999999,0.35086,0.2814989679395925
47,17.986,74.881,0.31577,0.2752596141110373
48,17.989,74.906,0.26313000000000003,0.2789194749828394
49,17.991,74.874,0.43858,0.2725843283099495
50,17.991,74.86399999999999,0.45611999999999997,0.2707906917373143
51,17.991,74.869,0.33331,0.2716870988733112
52,17.991,74.869,0.26313000000000003,0.2716870988733112
53,17.991,74.884,0.43858,0.27438104792010576
54,17.992,74.89699999999999,0.10522999999999999,0.2764349092966325
55,17.994,74.872,0.43858,0.2713857951902595
56,17.994,74.88600000000001,0.31326,0.2738918716908706
57,17.994,74.893,0.5029100000000001,0.2751469163118426
58,17.995,74.882,0.35086,0.27289407079306505
59,17.996,74.867,0.49121000000000004,0.2699369224316791
60,17.997,74.875,0.28068000000000004,0.2710846580885653
61,17.997,74.878,0.49121000000000004,0.27161946629284806
62,17.997,74.885,0.42103,0.2728683868150549
63,18.0,74.88,0.50876,0.27113906472223714
64,18.000999999999998,74.89,0.40349,0.27263724545026
65,18.000999999999998,74.882,0.31577,0.271215942537129
66,18.002,74.875,0.45611999999999997,0.2696971930952283
67,18.003,74.878,0.17540999999999998,0.2699518249032584
68,18.003,74.876,0.54384,0.26959790734466615
69,18.004,74.867,0.56139,0.2677329103332986
70,18.004,74.882,0.5789300000000001,0.2703827220575319
71,18.005,74.874,0.19296,0.26869346148818374
72,18.008,74.866,0.26313000000000003,0.2664657540845874
73,18.009,74.87100000000001,0.47367,0.26707087274674346
74,18.01,74.863,0.49121000000000004,0.265398018416506
75,18.01,74.87,0.19296,0.26662338552580567
76,18.014,74.869,0.2105,0.26536514678569445
77,18.018,74.969,0.35086,0.28174312804910695
78,18.021,74.859,0.21969,0.2617611136455176
79,18.023,74.865,0.43858,0.26226465533431353
80,18.025,74.858,0.45611999999999997,0.26053441399352506
81,18.025,74.865,0.14032,0.2617352341855378
82,18.025,74.865,0.33331,0.2617352341855378
83,18.026,74.86399999999999,0.28068000000000004,0.261299722222039
84,18.027,74.867,0.22804000000000002,0.26155011561739305
85,18.03,74.971,0.2105,0.27864749950375445
86,18.031,74.97399999999999,0.26313000000000003,0.27888029002953163
87,18.031,74.851,0.19296,0.25777627435859807
88,18.032,74.851,0.49121000000000004,0.25751787736028264
89,18.032,74.854,0.45611999999999997,0.2580267149461657
90,18.034000000000002,74.958,0.19296,0.2752803624226168
91,18.034000000000002,74.857,0.2105,0.2580178105303622
92,18.034000000000002,74.861,0.2105,0.2586956598843445
