,lat,long,actual,predicted
0,17.953,74.85600000000001,0.24559,0.2828674860015191
1,17.955,74.861,0.42103,0.2832093420248688
2,17.956,74.84899999999999,0.42103,0.28063206708077026
3,17.956,74.84899999999999,0.49121000000000004,0.28063206708077026
4,17.959,74.878,0.19296,0.2852135504209524
5,17.96,74.868,0.31577,0.28301559121366326
6,17.961,74.867,0.29822,0.28252336438406755
7,17.961,74.914,0.07014400000000001,0.29142642420420706
8,17.962,74.88,0.2105,0.2846742045760874
9,17.964000000000002,74.873,0.12278,0.2827453389774667
10,17.964000000000002,74.87,0.3684,0.2821806680072012
11,17.965,74.858,0.12278,0.27962582685901427
12,17.969,74.882,0.10522999999999999,0.2829212745648664
13,17.969,74.881,0.26313000000000003,0.2827338524315953
14,17.969,74.92,0.43858,0.2900619349661331
15,17.97,74.891,0.21927,0.28430474691707075
16,17.971,74.90100000000001,0.2105,0.28587431119553874
17,17.972,74.866,0.0015456,0.27903070969892496
18,17.972,74.874,0.17540999999999998,0.28052159748382255
19,17.972,74.887,0.26313000000000003,0.28294889848120097
20,17.973,74.862,0.63157,0.27798936317519396
21,17.973,74.906,0.22804000000000002,0.28619836331500714
22,17.973,74.881,0.28068000000000004,0.2815268598124163
23,17.974,74.87899999999999,0.17540999999999998,0.28085371219351263
24,17.974,74.89399999999999,0.2105,0.2836504731295313
25,17.974,74.89699999999999,0.33331,0.284210577381274
26,17.976,74.873,0.42103,0.27914062491195224
27,17.979,74.899,0.45611999999999997,0.2830675979506918
28,17.979,74.866,0.17540999999999998,0.2769560545730615
29,17.979,74.87899999999999,0.22804000000000002,0.2793594160424653
30,17.979,74.904,0.22804000000000002,0.2839963260870345
31,17.98,74.87,0.61402,0.27739938066895353
32,17.98,74.87100000000001,0.5263,0.2775839595447147
33,17.980999999999998,74.904,0.5789300000000001,0.2833906514675585
34,17.982,74.878,0.17540999999999998,0.2782837489804978
35,17.982,74.852,0.35086,0.27350223215630176
36,17.984,74.888,0.35086,0.2795334457651515
37,17.986,74.908,0.63157,0.282621560730547
38,17.986,74.89399999999999,0.29822,0.28004283506651284
39,17.987000000000002,74.872,0.15787,0.2757092669286143
40,17.987000000000002,74.89,0.3684,0.2790101583331651
41,17.989,74.874,0.3684,0.2754901984265018
42,17.989,74.892,0.24559,0.27878431337637166
43,17.99,74.898,0.31577,0.27958731878072474
44,17.99,74.865,0.12278,0.27355754447685277
45,17.992,74.87,0.73683,0.27388781332976897
46,17.994,74.903,0.087689,0.27931486468080624
47,17.995,74.884,0.19296,0.2755604507895254
48,17.995,74.934,0.3684,0.28467967002586514
49,17.995,74.882,0.29822,0.2751970805959244
50,17.997,74.877,0.38594,0.27370976603530683
51,17.997,74.889,0.38594,0.2758846608057506
52,17.997,74.893,0.47367,0.27661068711088455
53,17.999000000000002,74.868,0.2105,0.27150833989693623
54,18.000999999999998,74.865,0.26313000000000003,0.270397217543747
55,18.002,74.88600000000001,0.50876,0.2738895736964275
56,18.003,74.882,0.22804000000000002,0.2728808993653421
57,18.005,74.869,0.17540999999999998,0.2699767167828361
58,18.008,74.887,0.26313000000000003,0.27234215435065734
59,18.009,74.861,0.22804000000000002,0.267421312806029
60,18.014,74.87,0.24559,0.2676158328587992
61,18.014,74.86,0.38594,0.2658481287683817
62,18.014,74.857,0.35086,0.26531871613579894
63,18.016,74.866,0.28068000000000004,0.26635045382809286
64,18.018,74.96300000000001,0.35086,0.28300713587615245
65,18.019000000000002,75.173,0.42103,0.3194633235868647
66,18.026,74.861,0.49121000000000004,0.26271800211731355
67,18.026,74.854,0.19296,0.26150165834052974
68,18.028,74.859,0.12278,0.2618261970701701
69,18.028,74.972,0.49121000000000004,0.2816343107647227
70,18.028,74.84899999999999,0.26313000000000003,0.26009476916941365
71,18.029,74.971,0.31577,0.2811630217761727
72,18.031,74.869,0.43858,0.2627432853213122
73,18.034000000000002,74.797,0.33331,0.24964936221674247
74,18.034000000000002,74.968,0.29822,0.27916960574692984
75,18.035,74.867,0.29822,0.261312508418586
76,18.035,74.971,0.35086,0.27940246234446986
77,18.035999999999998,74.85300000000001,0.5789300000000001,0.25863889199821455
78,18.035999999999998,74.852,0.35086,0.2584675913994563
79,18.035999999999998,74.969,0.33331,0.2787613464713564
80,18.038,75.068,0.31577,0.29537360465639695
81,18.038,75.069,0.22804000000000002,0.2955459456030779
82,18.038,74.85300000000001,0.14032,0.25810635846082663
83,18.039,74.87,0.35086,0.26074953359724584
84,18.048,74.46300000000001,0.21384,0.19758590103088744
85,18.048,74.461,0.14533,0.197346910341869
86,18.051,74.808,0.49121000000000004,0.24718864516757186
87,18.052,74.464,0.09019500000000001,0.1970405579422084
88,18.057000000000002,74.449,0.08518200000000001,0.19447590047398597
89,18.057000000000002,74.458,0.06687799999999999,0.19551593812645648
90,18.059,74.445,0.045332,0.19370196718788832
91,18.06,74.453,0.20131,0.1944556841319662
92,18.06,74.896,0.5263,0.2595539538147752
93,18.06,74.89699999999999,0.29822,0.2597221181557616
94,18.061,74.446,0.091866,0.19349988784490132
95,18.061,75.57600000000001,0.16706,0.35866020136492194
96,18.062,74.888,0.45611999999999997,0.25768378729100305
97,18.063,74.449,0.05184,0.19352438395829794
98,18.063,75.008,0.17540999999999998,0.27766756859281205
99,18.064,74.447,0.091866,0.19314171007550304
100,18.065,74.888,0.40349,0.256897708232634
101,18.065,74.90100000000001,0.43858,0.2590691192087273
102,18.066,74.45100000000001,0.20631999999999998,0.19327882892184542
103,18.066,74.458,0.14365999999999998,0.1940726992519076
104,18.066,74.444,0.13364,0.19249421159106014
105,18.066,74.459,0.067195,0.19418686006733796
106,18.066,74.464,0.012047,0.19476046447353065
107,18.067,74.46,0.013241999999999999,0.19414222021933045
108,18.069000000000003,74.45,0.14951,0.19269810034116128
109,18.069000000000003,74.891,0.5263,0.2563538192403576
