,lat,long,actual,predicted
0,17.895,73.40100000000001,0.65262,0.1632534603535178
1,17.895,73.434,0.39998,0.16198720767190328
2,17.895,73.48100000000001,0.88421,0.16046079430365268
3,17.954,74.84899999999999,0.35086,0.2806505331275952
4,17.955,74.861,0.40349,0.28261567736007964
5,17.956,74.85600000000001,0.28068000000000004,0.28136956834243126
6,17.956,74.867,0.12278,0.28344621949304005
7,17.956,74.876,0.45611999999999997,0.28514822525350564
8,17.956,74.872,0.5789300000000001,0.2843914744136324
9,17.957,74.855,0.50876,0.28088015110272657
10,17.957,74.85,0.43858,0.27993901898999524
11,17.958,74.85600000000001,0.31577,0.28076785819784644
12,17.959,74.865,0.47367,0.2821601282021197
13,17.96,74.895,0.17540999999999998,0.2875108605548514
14,17.961,74.911,0.2105,0.2902222554709741
15,17.961,74.859,0.29404,0.28043105938452667
16,17.961,74.916,0.17540999999999998,0.2911667870603634
17,17.962,74.87899999999999,0.14032,0.2838842041958926
18,17.962,74.893,0.19296,0.28651803729838377
19,17.963,74.88600000000001,0.31577,0.2848951404488118
20,17.963,74.916,0.7017399999999999,0.29054201813990443
21,17.964000000000002,74.868,0.2105,0.28121665024579084
22,17.965999999999998,74.883,0.19296,0.2834202362005758
23,17.968,74.881,0.11777,0.28244163951750995
24,17.969,74.883,0.2105,0.2825129691552099
25,17.973,74.863,0.1988,0.2776050835704671
26,17.976,74.87100000000001,0.59648,0.2781957153985332
27,17.977,74.90100000000001,0.31577,0.28344089979844656
28,17.977999999999998,74.873,0.38594,0.2779729943996744
29,17.977999999999998,74.908,0.66666,0.28443341194240385
30,17.979,74.89699999999999,0.31577,0.28209899092745716
31,17.979,74.863,0.54384,0.27584100509700765
32,17.980999999999998,74.888,0.19296,0.2798432517233255
33,17.985,74.881,0.43858,0.2773769422164285
34,17.985,74.907,0.24559,0.2821376218748973
35,17.988,74.887,0.31577,0.27758957653489164
36,17.988,74.957,0.22804000000000002,0.2903951161078505
37,17.988,74.873,0.22804000000000002,0.27504120308986535
38,17.991,74.878,0.26313000000000003,0.275076404248655
39,17.991,74.891,0.22804000000000002,0.2774357638581755
40,17.992,74.872,0.19296,0.2737001771009923
41,17.993,74.888,0.24559,0.27630576594507456
42,17.994,74.875,0.31577,0.2736645863475663
43,17.995,74.898,0.2105,0.27753089214333637
44,17.996,74.875,0.38594,0.2730880856684574
45,17.997,74.88,0.35086,0.2737000445225909
46,17.997,74.887,0.47367,0.2749607891968335
47,17.999000000000002,74.87899999999999,0.10522999999999999,0.27294445357024566
48,18.000999999999998,74.878,0.31577,0.27219159834352824
49,18.003,74.929,0.49121000000000004,0.2807640320740788
50,18.003,74.876,0.28068000000000004,0.27126296175310055
51,18.006,74.884,0.59648,0.2718340510785234
52,18.008,74.875,0.28068000000000004,0.2696668118495065
53,18.009,74.895,0.24559,0.2729337697419751
54,18.009,75.571,0.17540999999999998,0.3776039522122907
55,18.011,74.865,0.35086,0.26705694212997455
56,18.011,74.87,0.33331,0.2679387777735723
57,18.011,74.87100000000001,0.5263,0.2681152652437967
58,18.012,74.87,0.26313000000000003,0.2676590657580187
59,18.014,74.86399999999999,0.2105,0.26604697232103103
60,18.015,74.86,0.10522999999999999,0.2650690302993811
61,18.016,74.868,0.50876,0.266194103646071
62,18.016,74.868,0.35086,0.266194103646071
63,18.017,74.861,0.22804000000000002,0.2646928726200256
64,18.017,74.96300000000001,0.2105,0.2826747104343569
65,18.018,74.89,0.20965999999999999,0.2694956724473005
66,18.019000000000002,74.97800000000001,0.35086,0.2847317155871309
67,18.019000000000002,74.968,0.22804000000000002,0.28296436352635695
68,18.02,74.971,0.33331,0.28319659108689327
69,18.022000000000002,74.971,0.31577,0.2826020032953356
70,18.028,74.85300000000001,0.35086,0.26031602873688614
71,18.031,74.84899999999999,0.19296,0.2588281579520935
72,18.031,74.868,0.33331,0.2620859500318023
73,18.033,74.86,0.38594,0.26017563832805657
74,18.034000000000002,74.962,0.12278,0.2775107884741491
75,18.034000000000002,74.96600000000001,0.22804000000000002,0.2782051882345223
76,18.034000000000002,74.969,0.31577,0.27872603476210583
77,18.035,74.975,0.3684,0.27947591789704623
78,18.035999999999998,74.857,0.2105,0.2588631329953769
79,18.035999999999998,74.969,0.19296,0.2781452102082871
80,18.04,74.87100000000001,0.5263,0.2601794125714041
81,18.04,74.865,0.2105,0.25916004284909705
82,18.041,75.55199999999999,0.47367,0.36339132336940577
83,18.042,74.861,0.29822,0.2579524416309175
84,18.042,74.857,0.087689,0.25727631779485344
85,18.044,74.85300000000001,0.54384,0.2560774095174799
86,18.044,74.995,0.24559,0.28030126449634596
87,18.045,74.96300000000001,0.17540999999999998,0.2745263565072139
88,18.049,74.86399999999999,0.2105,0.25661821543305385
89,18.051,74.962,0.14032,0.27265724983429795
90,18.052,74.89,0.12278,0.26019407789914256
91,18.054000000000002,74.891,0.35086,0.2598309466051301
92,18.054000000000002,74.461,0.013183000000000002,0.19588686476611705
93,18.055,74.888,0.35086,0.2590634597202364
94,18.055999999999997,75.57,0.5263,0.35954484150560323
95,18.055999999999997,74.907,0.19296,0.26198352403977904
96,18.057000000000002,74.88600000000001,0.43858,0.2582022091155772
97,18.057000000000002,74.89,0.29822,0.2588702470857062
98,18.058,74.458,0.14533,0.1948912914033593
99,18.058,74.45100000000001,0.12863,0.19406622696592585
100,18.059,75.566,0.42103,0.3580588579182705
101,18.061,74.455,0.16873,0.19406585907929047
102,18.062,74.899,0.17540999999999998,0.2590533310714248
103,18.063,74.893,0.17540999999999998,0.25779411253898254
104,18.063,74.458,0.14951,0.19410458825120985
105,18.063,74.891,0.35086,0.25746237118950965
106,18.066,74.462,0.12863,0.19410399467917716
107,18.067,74.988,0.49121000000000004,0.2725501811476466
108,18.069000000000003,74.905,0.22804000000000002,0.25821099174405604
109,18.069000000000003,74.46300000000001,0.08518200000000001,0.1937531959319
110,18.069000000000003,74.889,0.45611999999999997,0.25557465175829275
111,18.07,74.82600000000001,0.31577,0.24506670509142342
112,18.073,74.462,0.066552,0.1930192964446461
113,18.074,74.459,0.21134,0.19252172615912055
114,18.075,75.419,0.40349,0.33600105845361106
115,18.075,74.903,0.15787,0.256323129390853
116,18.075,75.42,0.29822,0.33612669245445836
117,18.077,74.455,0.015122,0.19161274397272304
118,18.077,74.453,0.20215,0.19138713111068195
119,18.078,74.454,0.051830999999999995,0.19135001873612373
120,18.079,74.461,0.14784,0.19199082886994778
121,18.084,74.454,0.06686900000000001,0.19045898602938321
122,18.085,76.21300000000001,0.10022,0.34146297239493756
123,18.086,74.459,0.14701,0.19071955465500623
124,18.087,74.455,0.21384,0.19012888532083755
125,18.089000000000002,74.887,0.24559,0.25018460958822575
126,18.104,74.641,0.16873,0.21021318111238674
127,18.112000000000002,75.071,0.8813700000000001,0.27355376620600147
128,18.118,73.741,0.22971999999999998,0.16348889876086792
129,18.13,74.889,0.22804000000000002,0.24067566264871065
130,18.139,74.422,0.14668,0.17990971431559755
