,lat,long,actual,predicted
0,17.895,73.404,0.82105,0.17263201346503462
1,17.895,73.40899999999999,0.9263100000000001,0.1723201405788302
2,17.947,74.875,0.50876,0.2883761342506008
3,17.955,74.835,0.40349,0.2782330546847982
4,17.955,74.862,0.15787,0.28339051618474664
5,17.957,74.876,0.19296,0.2854569891415122
6,17.957,74.85300000000001,0.22804000000000002,0.28105978381231367
7,17.957,74.86,0.26313000000000003,0.28239597588944965
8,17.959,74.888,0.2105,0.2871354367335822
9,17.959,74.857,0.40349,0.28121482796364805
10,17.96,74.874,0.35086,0.2841501768814807
11,17.961,74.875,0.42103,0.28403378268507695
12,17.961,74.85300000000001,0.14032,0.27984886192001346
13,17.962,74.859,0.3684,0.28068534563891334
14,17.962,74.885,0.14032,0.28563245864642717
15,17.963,74.88600000000001,0.087689,0.28551428862461625
16,17.964000000000002,74.87,0.29822,0.28216562895365527
17,17.965999999999998,74.918,0.26313000000000003,0.29067674392018317
18,17.965999999999998,74.918,0.5263,0.29067674392018317
19,17.967,74.867,0.14032,0.2806872415427979
20,17.969,74.914,0.22804000000000002,0.2889757345203673
21,17.969,74.868,0.26313000000000003,0.28027178240130024
22,17.969,74.874,0.17540999999999998,0.2814034764010943
23,17.97,74.904,0.31577,0.2867690786597643
24,17.971,74.896,0.47367,0.2849474824300251
25,17.974,74.899,0.35086,0.28459241477192865
26,17.975,74.87,0.15787,0.27884367114586617
27,17.976,74.87100000000001,0.17540999999999998,0.2787313567150167
28,17.976,74.872,0.10522999999999999,0.27891836339067755
29,17.977,74.866,0.5789300000000001,0.27749898529107686
30,17.979,74.87100000000001,0.8771899999999999,0.27783552183055493
31,17.98,74.908,0.45611999999999997,0.2844443911681397
32,17.98,74.865,0.35086,0.276422143403514
33,17.98,74.923,0.5263,0.2872542920751068
34,17.980999999999998,74.87899999999999,0.35086,0.2787283695193926
35,17.982,74.889,0.2105,0.2802902745427712
36,17.983,74.898,0.38594,0.2816648659815364
37,17.983,74.907,0.50876,0.28334213805003294
38,17.984,74.906,0.12278,0.2828517851037341
39,17.984,74.881,0.2105,0.27820471253499934
40,17.986,74.90100000000001,0.33331,0.2813168157420427
41,17.986,74.868,0.29822,0.2752072339829299
42,17.987000000000002,74.875,0.29822,0.2762046153873575
43,17.988,74.89,0.17540999999999998,0.2786790387778434
44,17.988,74.90100000000001,0.59397,0.2807144902653802
45,17.988,74.89,0.22804000000000002,0.2786790387778434
46,17.989,74.876,0.28068000000000004,0.27579920742764163
47,17.99,74.876,0.19296,0.275504877244401
48,17.99,74.905,0.31577,0.2808531806997071
49,17.99,74.867,0.45611999999999997,0.2738509555906594
50,17.991,74.865,0.35086,0.27319251358801033
51,17.992,74.878,0.26313000000000003,0.27528461814342364
52,17.993,74.888,0.31577,0.27682624994195226
53,17.994,74.885,0.5263,0.2759807976782489
54,17.995,74.878,0.2105,0.2744056965761973
55,17.995,74.877,0.15787,0.2742228442691155
56,17.996,74.903,0.31577,0.27869029750218144
57,17.997,74.892,0.14032,0.2763793029304119
58,17.998,74.873,0.47367,0.27262041056160624
59,17.998,74.875,0.26313000000000003,0.2729844742830102
60,17.998,74.89699999999999,0.07014400000000001,0.2769987199907713
61,17.998,74.87100000000001,0.49121000000000004,0.2722565055137549
62,17.998,74.888,0.49121000000000004,0.27535453246089836
63,17.998,74.89699999999999,0.29822,0.2769987199907713
64,17.998,74.899,0.31577,0.2773644344107862
65,17.998,74.902,0.26313000000000003,0.27791322311214617
66,17.999000000000002,74.862,0.22804000000000002,0.2703339489777502
67,18.0,74.896,0.31075,0.2762267932894864
68,18.0,74.954,0.38594,0.2868410102680913
69,18.002,74.878,0.54384,0.27237076823899364
70,18.003,74.89,0.14032,0.2742570863241163
71,18.004,74.869,0.28068000000000004,0.2701676888781982
72,18.006,74.863,0.45611999999999997,0.26851708045054123
73,18.007,74.969,0.2105,0.28743361174749726
74,18.008,74.881,0.33331,0.2711841593288776
75,18.009,74.866,0.33331,0.26820484139110323
76,18.009,74.862,0.45611999999999997,0.2674884707705404
77,18.01,74.86,0.5789300000000001,0.26684895592070734
78,18.012,74.866,0.16789,0.2673572695791382
79,18.012999999999998,74.866,0.12278,0.2670756511358727
80,18.014,74.866,0.14032,0.26679448546356055
81,18.017,74.868,0.15787,0.2663085103026386
82,18.017,74.869,0.17792,0.26648597992281886
83,18.017,74.861,0.12278,0.2650674940662572
84,18.019000000000002,74.971,0.35086,0.2841439495661193
85,18.02,74.859,0.31577,0.26388141930184605
86,18.021,74.968,0.49706000000000006,0.2830044456990761
87,18.022000000000002,74.86399999999999,0.76858,0.2642091120462893
88,18.023,75.003,0.2506,0.2886559650622609
89,18.024,74.86399999999999,0.76858,0.2636562924763055
90,18.025,74.863,0.7903,0.2632051381543402
91,18.028,74.863,0.29822,0.2623813416480051
92,18.029,74.85300000000001,0.33331,0.2603652030289555
93,18.032,74.975,0.42103,0.2809685547751507
94,18.033,74.867,0.22804000000000002,0.2617121407542251
95,18.033,74.86399999999999,0.47367,0.2611910115559417
96,18.034000000000002,75.01100000000001,0.2298,0.2867232955236555
97,18.035,75.558,0.43858,0.3689833157345924
98,18.035,74.97800000000001,0.2105,0.28060969945270053
99,18.035999999999998,74.861,0.6491100000000001,0.2598587393633681
100,18.035999999999998,74.858,0.26313000000000003,0.25934053097080145
101,18.037,74.96600000000001,0.17540999999999998,0.2779110316758241
102,18.038,74.861,0.22804000000000002,0.25931994729250385
103,18.04,74.87100000000001,0.38594,0.2605045427365068
104,18.041,74.858,0.22804000000000002,0.2580003270714075
105,18.041,74.965,0.31577,0.2765710122731364
106,18.041,74.85600000000001,0.35086,0.2576573708938652
107,18.041,75.555,0.49121000000000004,0.36637595648675414
108,18.043,74.852,0.3684,0.2564418878666843
109,18.044,74.955,0.50876,0.27396131710180793
110,18.051,74.457,0.13530999999999999,0.1956249123020707
111,18.052,74.792,0.38594,0.2440693579876572
112,18.052,75.071,0.2105,0.29166981422746174
113,18.053,74.908,0.54384,0.2633308450005889
114,18.054000000000002,74.458,0.21468,0.1952575930233205
115,18.054000000000002,75.408,0.2105,0.3438976248550931
116,18.054000000000002,74.46600000000001,0.050194,0.19621886353693177
117,18.055999999999997,74.46300000000001,0.012565,0.19553132200485537
118,18.058,73.417,0.075157,0.18760718788029088
119,18.058,74.461,0.14533,0.19496896108708575
120,18.058,74.90100000000001,0.35086,0.26078529293652664
121,18.059,74.891,0.26313000000000003,0.2588239284707575
